latitude,longitude,altitude,geometry,coordinates,@id,barrier,leisure,type,admin_level,boundary,name,wikidata,description,access,operator,layer,name:zh,old_name,addr:city,addr:postcode,addr:street,opening_hours,name:en,name:fa,name:es,wikipedia,addr:housenumber,natural,name:hi,name:de,name:ur,tourism,historic,int_name,designation,place,is_in,landuse,source,surface,man_made,opening_hours:covid19,religion,website,note,grass,grassland,amenity,building,addr:suburb,addr:neighbourhood,playground,water,fountain,addr:block,addr:city:en,alt_name,alt_name:hi,dog,addr:place,smoking,source:boundary,residential
,,,Polygon,"77.3095157,28.6109481,77.3096171,28.6106759,77.3098376,28.6107393,77.3097362,28.6110114,77.3095157,28.6109481",way/76849272,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.305329,28.6179987,77.3055158,28.6175106,77.305867,28.6176142,77.3056801,28.6181023,77.305329,28.6179987",way/76849279,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3072955,28.6176338,77.3074486,28.617238,77.3078096,28.6173457,77.3076566,28.6177414,77.3072955,28.6176338",way/76849280,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2961496,28.6167474,77.295715,28.6159835,77.2959107,28.6158977,77.2963453,28.6166616,77.2961496,28.6167474",way/76849282,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3000543,28.6158704,77.2987827,28.6164684,77.2985389,28.6160689,77.2998105,28.6154709,77.3000543,28.6158704",way/76849321,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2981425,28.6189038,77.2983926,28.6181406,77.2980035,28.6175167,77.2984045,28.6173355,77.298881,28.6180569,77.2985633,28.6190049,77.2981425,28.6189038",way/76849322,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2939855,28.6177583,77.2941096,28.6173538,77.2943932,28.6174208,77.2942691,28.6178253,77.2939855,28.6177583",way/76849374,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3109304,28.607284,77.3110319,28.6070118,77.3112523,28.6070752,77.3111509,28.6073473,77.3109304,28.607284",way/76849375,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3053817,28.6166915,77.30523,28.6172377,77.3030157,28.6166663,77.3027758,28.6173444,77.3026968,28.6173929,77.3025331,28.6173973,77.3023296,28.6173494,77.3016547,28.616269,77.3023991,28.6162036,77.3031733,28.616208,77.3032185,28.6162168,77.3039971,28.6163692,77.3043617,28.6164541,77.3053817,28.6166915",way/76849428,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3005776,28.616371,77.3002797,28.6159083,77.3005744,28.615762,77.3008723,28.6162247,77.3005776,28.616371",way/76849437,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2992939,28.6191826,77.2997107,28.6179524,77.2993494,28.6173808,77.2996909,28.6172275,77.3001236,28.6179524,77.2997028,28.6192976,77.2992939,28.6191826",way/76849442,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3007708,28.61874,77.3010368,28.6178757,77.3004095,28.616858,77.3009177,28.616628,77.3011479,28.6170009,77.3010606,28.6170358,77.30141,28.6176178,77.3010249,28.6187958,77.3007708,28.61874",way/76849452,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.295492,28.6171096,77.2950574,28.6163457,77.2952531,28.6162599,77.2956877,28.6170239,77.295492,28.6171096",way/76849458,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3064287,28.6183128,77.3066182,28.6178054,77.3069702,28.6179067,77.3067807,28.6184141,77.3064287,28.6183128",way/76849460,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.304164,28.6196478,77.304423,28.6188851,77.3042686,28.6188447,77.3044519,28.6183049,77.3045975,28.618343,77.3049522,28.6172985,77.3051256,28.6173439,77.3048354,28.6181982,77.3050374,28.618251,77.3048321,28.6188553,77.3046814,28.6188159,77.3043797,28.6197043,77.304164,28.6196478",way/76849464,wall,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3121865,28.6087913,77.3118075,28.6086781,77.311919,28.6083804,77.3123057,28.6084934,77.3121865,28.6087913",way/76850698,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3077745,28.6123613,77.3082662,28.6110019,77.3107946,28.6117657,77.3104459,28.6125453,77.3092351,28.6125598,77.3088841,28.6125826,77.3085001,28.6126715,77.3082527,28.6126963,77.3080219,28.6126818,77.3079126,28.612658,77.3078315,28.6126032,77.3077632,28.6124947,77.3077745,28.6123613",way/76963813,,park,,,,Indira Gandhi Mahila Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3144816,28.6171779,77.3145946,28.6168822,77.3149692,28.6169925,77.3148561,28.6172883,77.3144816,28.6171779",way/76964996,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3130919,28.6155575,77.3131986,28.6152758,77.3135789,28.6153868,77.3134747,28.6156695,77.3130919,28.6155575",way/76965007,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3155168,28.6177148,77.3157387,28.6172007,77.3160126,28.6172671,77.3161142,28.6170018,77.3171412,28.617294,77.3162157,28.6181106,77.3155168,28.6177148",way/76965021,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3119689,28.6134718,77.3120197,28.6133391,77.3121844,28.6133877,77.3122423,28.6132365,77.3124602,28.6133008,77.3123515,28.6135847,77.3119689,28.6134718",way/76965061,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3140997,28.6181317,77.3141456,28.6180186,77.3140059,28.6179749,77.3140616,28.6178379,77.3145874,28.6180025,77.3144859,28.6182526,77.3140997,28.6181317",way/76965082,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.316599,28.6170182,77.31667,28.6168429,77.316788,28.6168797,77.3168558,28.6167122,77.3169615,28.6167451,77.3170338,28.6165667,77.3172186,28.6166244,77.3171653,28.616756,77.3170663,28.6167251,77.3169982,28.6168933,77.31689,28.6168595,77.3168003,28.6170811,77.316599,28.6170182",way/76965098,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3170797,28.6226863,77.31714,28.6225291,77.3170555,28.6225042,77.3171098,28.6223624,77.3176579,28.6225243,77.3175935,28.6226922,77.3177205,28.6227297,77.3176703,28.6228608,77.3170797,28.6226863",way/76977263,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3176412,28.6210863,77.3176929,28.620954,77.3178284,28.6209949,77.3178924,28.6208312,77.3183989,28.6209839,77.3183497,28.6211096,77.3182144,28.6210688,77.3181478,28.621239,77.3176412,28.6210863",way/76977370,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3201812,28.6237098,77.3203279,28.6233291,77.3222586,28.6239024,77.3221119,28.6242831,77.3201812,28.6237098",way/76977388,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.321098,28.6217848,77.3212406,28.6214072,77.3232781,28.6220003,77.3231354,28.6223779,77.321098,28.6217848",way/76977409,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3169874,28.6242545,77.316792,28.6241976,77.3170338,28.6235583,77.3173942,28.6236633,77.3173473,28.6237872,77.3171823,28.6237391,77.3169874,28.6242545",way/76977436,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3186287,28.6184155,77.3186825,28.618275,77.3188368,28.6183206,77.3188972,28.6181628,77.3194235,28.6183182,77.3193733,28.6184492,77.3192274,28.6184061,77.3191633,28.6185734,77.3186287,28.6184155",way/76977447,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3171918,28.6185169,77.3173966,28.6179743,77.3175912,28.6180309,77.317632,28.6179227,77.3177785,28.6179653,77.3175868,28.6184734,77.3174057,28.6184208,77.3173518,28.6185635,77.3171918,28.6185169",way/76977466,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3187026,28.6201924,77.3181842,28.6200393,77.3182444,28.6198823,77.3180784,28.6198333,77.3181344,28.6196873,77.3186928,28.6198522,77.3186284,28.6200201,77.3187543,28.6200573,77.3187026,28.6201924",way/76977563,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3159555,28.6253326,77.3160122,28.6251836,77.3161672,28.6252291,77.3162289,28.6250673,77.3167974,28.6252341,77.3167431,28.6253766,77.3165954,28.6253333,77.3165313,28.6255016,77.3159555,28.6253326",way/76977586,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3159276,28.6210357,77.3164047,28.6198775,77.3164788,28.6198992,77.3163757,28.6201595,77.316539,28.6202123,77.316236,28.6209841,77.3159276,28.6210357",way/76977607,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3163703,28.619343,77.3164221,28.6191996,77.3169429,28.6193445,77.3168911,28.6194879,77.3163703,28.619343",way/76977638,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3042398,28.6004734,77.3043516,28.6001869,77.3047092,28.6002945,77.3045974,28.600581,77.3042398,28.6004734",way/77001259,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3089697,28.604087,77.3093836,28.6030041,77.3106881,28.6042375,77.310571,28.6045715,77.3089697,28.604087",way/77001282,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3063062,28.6043915,77.3065525,28.6037403,77.30691,28.6038445,77.3066637,28.6044957,77.3063062,28.6043915",way/77001289,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.312587,28.6077889,77.3122081,28.6076757,77.3123196,28.6073779,77.3127063,28.6074909,77.312587,28.6077889",way/77004063,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3086709,28.6077404,77.308292,28.6076272,77.3084034,28.6073294,77.3087901,28.6074424,77.3086709,28.6077404",way/77004064,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3115478,28.6104527,77.3111689,28.6103395,77.3112804,28.6100418,77.3116671,28.6101548,77.3115478,28.6104527",way/77004065,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3056892,28.6027737,77.3053103,28.6026605,77.3054218,28.6023628,77.3058085,28.6024758,77.3056892,28.6027737",way/77004066,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3140735,28.6140932,77.3136946,28.61398,77.3138061,28.6136823,77.3141928,28.6137953,77.3140735,28.6140932",way/77004067,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3046715,28.6054285,77.3042926,28.6053153,77.304404,28.6050175,77.3047907,28.6051305,77.3046715,28.6054285",way/77004069,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3039647,28.602249,77.3035858,28.6021358,77.3036973,28.6018381,77.304084,28.6019511,77.3039647,28.602249",way/77004070,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3050041,28.5995672,77.3046252,28.5994539,77.3047366,28.5991562,77.3051233,28.5992692,77.3050041,28.5995672",way/77004071,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3025595,28.6059163,77.3021806,28.6058031,77.302292,28.6055054,77.3026787,28.6056184,77.3025595,28.6059163",way/77004072,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3111641,28.6114572,77.3107852,28.611344,77.3108967,28.6110463,77.3112834,28.6111593,77.3111641,28.6114572",way/77004073,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3076543,28.6104064,77.3072754,28.6102932,77.3073868,28.6099955,77.3077735,28.6101085,77.3076543,28.6104064",way/77004074,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3072672,28.6114167,77.3068883,28.6113035,77.3069998,28.6110058,77.3073865,28.6111188,77.3072672,28.6114167",way/77004075,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3052988,28.6037645,77.3049199,28.6036513,77.3050313,28.6033536,77.305418,28.6034666,77.3052988,28.6037645",way/77004076,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3097028,28.6050825,77.3093239,28.6049692,77.3094353,28.6046715,77.309822,28.6047845,77.3097028,28.6050825",way/77004077,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3129629,28.611996,77.312584,28.6118828,77.3126954,28.6115851,77.3130821,28.6116981,77.3129629,28.611996",way/77004080,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.306322,28.608888,77.305943,28.6087748,77.3060545,28.6084771,77.3064412,28.6085901,77.306322,28.608888",way/77004081,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3063252,28.601098,77.3059463,28.6009848,77.3060578,28.600687,77.3064445,28.6008,77.3063252,28.601098",way/77004082,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.308394,28.6035747,77.3080151,28.6034615,77.3081266,28.6031638,77.3085133,28.6032768,77.308394,28.6035747",way/77004083,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3117443,28.6151644,77.3113654,28.6150512,77.3114768,28.6147535,77.3118635,28.6148665,77.3117443,28.6151644",way/77004084,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3150614,28.6114947,77.3146825,28.6113815,77.314794,28.6110838,77.3151807,28.6111968,77.3150614,28.6114947",way/77004085,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3133549,28.6109875,77.312976,28.6108743,77.3130875,28.6105766,77.3134742,28.6106896,77.3133549,28.6109875",way/77004086,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3152618,28.6162033,77.3148829,28.6160901,77.3149943,28.6157924,77.315381,28.6159054,77.3152618,28.6162033",way/77004087,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3079875,28.6045797,77.3076086,28.6044665,77.3077201,28.6041688,77.3081068,28.6042818,77.3079875,28.6045797",way/77004088,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3055655,28.6109161,77.3051865,28.6108029,77.305298,28.6105052,77.3056847,28.6106182,77.3055655,28.6109161",way/77004089,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3042714,28.6064301,77.3038925,28.6063169,77.304004,28.6060192,77.3043907,28.6061322,77.3042714,28.6064301",way/77004090,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3146841,28.6125118,77.3143052,28.6123986,77.3144167,28.6121009,77.3148034,28.6122139,77.3146841,28.6125118",way/77004091,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3029606,28.6049089,77.3025817,28.6047957,77.3026932,28.6044979,77.3030799,28.6046109,77.3029606,28.6049089",way/77004093,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3090572,28.6067349,77.3086783,28.6066217,77.3087898,28.6063239,77.3091765,28.6064369,77.3090572,28.6067349",way/77004096,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3073598,28.6062261,77.3069809,28.6061129,77.3070923,28.6058152,77.307479,28.6059282,77.3073598,28.6062261",way/77004097,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3035931,28.6032503,77.3032142,28.6031371,77.3033257,28.6028394,77.3037124,28.6029524,77.3035931,28.6032503",way/77004098,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3069639,28.6072292,77.306585,28.607116,77.3066964,28.6068183,77.3070831,28.6069313,77.3069639,28.6072292",way/77004100,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3080379,28.6093917,77.307659,28.6092784,77.3077704,28.6089807,77.3081571,28.6090937,77.3080379,28.6093917",way/77004101,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3158585,28.614625,77.3154796,28.6145118,77.315591,28.6142141,77.3159777,28.6143271,77.3158585,28.614625",way/77004102,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3130516,28.6167637,77.3126727,28.6166505,77.3127842,28.6163528,77.3131709,28.6164658,77.3130516,28.6167637",way/77004105,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3059281,28.6098923,77.3055492,28.6097791,77.3056606,28.6094814,77.3060473,28.6095944,77.3059281,28.6098923",way/77004106,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2972705,28.6042374,77.2973321,28.6040761,77.2981834,28.6043263,77.2981219,28.6044877,77.2972705,28.6042374",way/77007398,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2961107,28.6077211,77.2961984,28.6074955,77.2972383,28.6078074,77.2971505,28.6080329,77.2961107,28.6077211",way/77007400,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2986031,28.6048303,77.298662,28.6046795,77.2987935,28.6043261,77.2988971,28.6043563,77.2987691,28.6047009,77.2987067,28.6048605,77.2986031,28.6048303",way/77007414,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2980328,28.6049124,77.2980926,28.6047489,77.2995531,28.6051928,77.2994933,28.6053562,77.2980328,28.6049124",way/77007440,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2981126,28.6083187,77.2983246,28.6077726,77.299161,28.6080227,77.2989491,28.6085689,77.2981126,28.6083187",way/77007466,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2409298,28.5966598,77.2408204,28.5964414,77.240502,28.5944933,77.2403229,28.5932352,77.2404721,28.5931042,77.2408452,28.5930649,77.2431138,28.5932396,77.2431984,28.5933051,77.2432481,28.5933969,77.2432282,28.5935498,77.2412532,28.5962187,77.2410194,28.596555,77.2409298,28.5966598",way/77339781,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1346022,28.7039127,77.1359057,28.7051477,77.1348483,28.7060063,77.1335447,28.7047713,77.1346022,28.7039127",way/77727814,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1512082,28.6998351,77.1517269,28.6994526,77.1518017,28.6994277,77.1519075,28.6994277,77.1519849,28.6994594,77.15239,28.6999076,77.1523926,28.6999528,77.152372,28.6999822,77.1523358,28.7000026,77.1512701,28.6998985,77.1512108,28.6998804,77.1512082,28.6998351",way/77743768,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1711087,28.6968639,77.1716154,28.6963737,77.1721935,28.6968335,77.1716868,28.6973237,77.1711087,28.6968639",way/77966511,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1701571,28.7025211,77.1706897,28.7013898,77.1710966,28.7015372,77.170835,28.7020927,77.1714874,28.702329,77.1712163,28.7029047,77.1701571,28.7025211",way/77966528,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1722953,28.6955037,77.1727191,28.6950914,77.1734236,28.6956486,77.1729998,28.6960609,77.1722953,28.6955037",way/77966551,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1746609,28.6971096,77.175238,28.6965021,77.1752741,28.6965211,77.1757177,28.6971856,77.1754652,28.6972394,77.1751731,28.6972489,77.1748953,28.6972077,77.1746609,28.6971096",way/77966552,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1744317,28.6964776,77.1741396,28.6962448,77.1748785,28.6955316,77.1751705,28.6957644,77.1744317,28.6964776",way/77966563,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1700138,28.6914963,77.1701852,28.6911403,77.1702844,28.6911759,77.170839,28.6899142,77.1711726,28.6900329,77.1722196,28.6907668,77.1720744,28.6910415,77.1723359,28.6919077,77.1717497,28.6924693,77.1713304,28.6921213,77.1709201,28.6918444,77.1700138,28.6914963",way/77967766,,park,,,,CH Lekharam Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1756196,28.6941651,77.1761842,28.6935934,77.1768436,28.6940945,77.176279,28.6946662,77.1756196,28.6941651",way/77967790,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1732563,28.6937677,77.1752627,28.695239,77.1749832,28.6955,77.1730128,28.6939931,77.1732563,28.6937677",way/77967798,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.176013,28.6965541,77.1756984,28.6961036,77.1762727,28.6955138,77.1767604,28.6961517,77.176013,28.6965541",way/77967801,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1745164,28.6933308,77.1747441,28.6931001,77.1757075,28.6938318,77.1754798,28.6940625,77.1745164,28.6933308",way/77967814,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1783273,28.6974518,77.1779387,28.6969038,77.178207,28.6967574,77.1785957,28.6973054,77.1783273,28.6974518",way/77967828,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.177306,28.6988608,77.1768167,28.6981678,77.1772776,28.6979174,77.1775014,28.6982343,77.1772282,28.6983828,77.1774937,28.6987588,77.177306,28.6988608",way/77967864,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.162084,28.6920115,77.1622719,28.691616,77.1626175,28.6917423,77.1624296,28.6921378,77.162084,28.6920115",way/77968326,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
