latitude,longitude,altitude,geometry,coordinates,@id,amenity,type,addr:city,addr:street,building,name,name:de,name:en,name:es,name:fa,name:hi,name:ru,name:zh,opening_hours,phone,religion,tourism,website,wikidata,wikipedia,access,addr:postcode,castle_type,height,historic,name:ar,name:he,name:ml,name:ta,old_name,barrier,denomination,krishna,alt_name,name:fr,name:it,name:pt,name:uk,start_date,source,building:levels,building:material,building:colour,historic:civilization,landuse,operator,area,building:height,min_height,fixme,leisure,man_made,note,material,addr:housename,natural,name:ur,place_of_worship,addr:country,heritage:operator,is_in:city,is_in:continent,is_in:country,is_in:country_code,is_in:iso_3166_2,name:az,name:bn,name:el,name:ja,name:ka,name:ko,name:th,ref:whc,whc:criteria,whc:inscription_date,wikipedia:en,addr:housenumber,addr:state,name:cs,name:id,name:vi,short_name:zh,int_name,description,name:be,name:gu,name:mr,name:ne,name:nl,name:sa,name:te,wheelchair,length,name:pa,width,cemetery,memorial,roof:shape,addr:suburb,service_times,tomb,bicycle,opening_hours:covid19,created_by,is_in,name:ca,url,wikimedia_commons,addr:place,addr:unit,level,addr:district,addr:subdistrict,inscription,addr:full
,,,Polygon,"77.2841895,28.616917,77.2843805,28.6166231,77.2847355,28.6167941,77.2845443,28.6170911,77.2841895,28.616917",way/553316962,place_of_worship,,,,yes,Radha Krishna Temple,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2470669,28.570292,77.2471075,28.5702408,77.2471492,28.5701881,77.2472339,28.5702399,77.247344,28.5703071,77.2472617,28.570411,77.2470669,28.570292",way/583620103,place_of_worship,,,,,Sant Kanwar Ram Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2390507,28.551447,77.239073,28.550984,77.2394796,28.5511959,77.2394706,28.5514196,77.2390507,28.551447",way/586013156,place_of_worship,,,,yes,,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2395064,28.5512194,77.2398586,28.5514849,77.2396761,28.5515216,77.2394706,28.5514196,77.2395064,28.5512194",way/586013157,place_of_worship,,,,yes,,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2380455,28.5510782,77.2382773,28.5509345,77.2390312,28.5509044,77.239073,28.550984,77.2390645,28.5511759,77.2390284,28.5515216,77.238778,28.5518773,77.2386374,28.5515464,77.2383002,28.5516393,77.2382734,28.5516118,77.2382376,28.5515687,77.2380455,28.5510782",way/586013158,place_of_worship,,,,yes,,,,,,,,,,,sikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3076503,28.6278273,77.3074711,28.6277715,77.3075655,28.6275382,77.3077446,28.6275941,77.3076899,28.6277295,77.3076707,28.6277769,77.3076503,28.6278273",way/586403668,place_of_worship,,Delhi,,temple,Shri Anandpur Satsang Bhawan,,,,,,,,,,hindu,,,,,,110092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1802289,28.5192476,77.1802544,28.5190827,77.1804207,28.5190956,77.1803845,28.5193266,77.1802289,28.5192476",way/601727519,,,Delhi,"Mehrauli, New Delhi",yes,Dargah Hazrat Khwaja Qutbuddin Bakhtiyar Kaki,,,,,दरगाह हज़रत ख्वाजा कुतबुद्दीन बख्तियार काकी,,,,,,,http://www.hazratbakhtiyarkaki.com/,Q7546362,en:Qutbuddin_Bakhtiar_Kaki,,110030,,,tomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,درگاہ حضرت خواجہ سیّد محمد قطب الدین بختیار کاکی,,,,,,,,,,দরগাহ হযরত খাজা কুতুবউদ্দীন বখতিয়ার কাকি,,,,,,,,,,Ward Number 7,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,
,,,Polygon,"77.1870855,28.5223611,77.1871213,28.5223988,77.187142,28.5224444,77.1871454,28.5224933,77.1871313,28.5225408,77.1870976,28.5225853,77.1870487,28.5226171,77.1869905,28.5226325,77.1869298,28.5226296,77.1868737,28.5226088,77.186829,28.5225726,77.1868009,28.5225252,77.1867928,28.5224722,77.1868056,28.52242,77.1868344,28.522378,77.1868767,28.522346,77.1869283,28.5223272,77.186984,28.5223235,77.1870382,28.5223352,77.1870855,28.5223611",way/601731295,,,Delhi,"Mehrauli, New Delhi",yes,Tomb of Mohammad Quli Khan,,,,,मोहम्मद कुली खान का मकबरा,,,,,,,,,,,110030,,,tomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,محمد قلی خان کا قبر,,,,,,,,,,মুহম্মদ কুলি খান এর সমাধি,,,,,,,,,,Seth Sarai,,,,,,,,,,,,,,,,,,,,,,,,mausoleum,,,,,,,,,,,,,,
,,,Polygon,"77.2054243,28.7154453,77.2058078,28.7154816,77.2057902,28.7156239,77.2058724,28.7156317,77.2058496,28.7158165,77.2053815,28.7157709,77.2054243,28.7154453",way/618238657,place_of_worship,,,,yes,Nirankari Bhawan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1126125,28.626767,77.1126082,28.6265696,77.1127316,28.6265661,77.1127371,28.6267594,77.1126125,28.626767",way/628859450,place_of_worship,,,,yes,Jain Temple,,,,,,,,,,jain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2182954,28.6879514,77.2182826,28.6879765,77.2182613,28.6879967,77.2182338,28.6880099,77.2182029,28.6880147,77.2181719,28.6880106,77.2181439,28.6879981,77.2181212,28.6879775,77.2181076,28.6879514,77.2181046,28.6879229,77.2181126,28.6878951,77.2181306,28.6878711,77.2181567,28.6878538,77.2181878,28.6878451,77.2182204,28.6878458,77.218251,28.6878561,77.218275,28.6878737,77.2182914,28.6878972,77.2182985,28.687924,77.2182954,28.6879514",way/628961521,,,,,,Flagstaff Tower,,,,,,,,,,,,,,,,,,,memorial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2010268,28.5178232,77.2005387,28.5178303,77.2005306,28.5175876,77.2010322,28.5175781,77.2010268,28.5178232",way/632843080,place_of_worship,,,,,,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1904672,28.5217112,77.1906239,28.521719,77.1906159,28.5218439,77.1904591,28.5218361,77.1904672,28.5217112",way/632857882,,,,,tomb,Azim Khan's Tomb,,,,,,,,,,,,,Q33110105,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1999782,28.5200214,77.2000748,28.5202241,77.1996027,28.5205932,77.199186,28.5202804,77.1989052,28.5204678,77.1983184,28.5205881,77.1973282,28.5210231,77.197029,28.521649,77.1967059,28.5221967,77.1941632,28.5221401,77.193734,28.5222202,77.1933968,28.5223558,77.1907353,28.5229932,77.1904296,28.522932,77.1902257,28.5228188,77.1901184,28.5226963,77.1899253,28.5216405,77.1895981,28.5181761,77.1895605,28.5180441,77.1893728,28.5176105,77.1904778,28.5172664,77.1934712,28.5164321,77.1934068,28.5162483,77.1944958,28.5158759,77.1947238,28.5161163,77.1953031,28.5170637,77.1960193,28.5176576,77.1966684,28.5180488,77.1970788,28.5181785,77.1982267,28.5185438,77.1987712,28.5194205,77.1997502,28.5200191,77.1999782,28.5200214",way/632857886,,,,,,Qila Rai Pithora,,,,,,,,,,,,,Q14512138,,,,,,fort,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1997797,28.5204999,77.1997315,28.5205352,77.1997244,28.5205429,77.1993636,28.5202894,77.1993764,28.5202754,77.1987893,28.5198628,77.1987809,28.5198715,77.1983232,28.5195455,77.1983309,28.519537,77.1977508,28.5191293,77.197743,28.5191378,77.1970117,28.5186239,77.1970419,28.5185854,77.1970697,28.5185461,77.1970813,28.518501,77.1970755,28.5184551,77.197053,28.5184133,77.1970161,28.5183804,77.1969689,28.5183598,77.1969167,28.518354,77.1968652,28.5183635,77.1968201,28.5183873,77.1967863,28.5184228,77.1967676,28.518466,77.1955633,28.5176411,77.1952213,28.5173536,77.1949598,28.5170672,77.1945829,28.5166202,77.1946052,28.516621,77.1946451,28.5166131,77.1946675,28.5166336,77.1950027,28.5170425,77.1950175,28.5170346,77.1950343,28.5170313,77.1950515,28.5170331,77.1950671,28.5170396,77.1950794,28.5170502,77.1950872,28.5170638,77.1950895,28.5170788,77.1950861,28.5170937,77.1950775,28.5171068,77.1950644,28.5171167,77.1952602,28.51731,77.1952751,28.5173013,77.1952924,28.5172975,77.1953102,28.517299,77.1953264,28.5173056,77.1953392,28.5173166,77.195347,28.5173307,77.195349,28.5173463,77.195345,28.5173616,77.1953353,28.5173748,77.195574,28.5175598,77.1955847,28.5175491,77.1955989,28.5175422,77.1956149,28.51754,77.1956309,28.5175426,77.1956449,28.5175498,77.1956552,28.5175608,77.1956608,28.5175742,77.1956608,28.5175884,77.1956554,28.5176018,77.1956451,28.5176128,77.1958651,28.5177743,77.1958808,28.5177666,77.1958986,28.5177639,77.1959163,28.5177667,77.195932,28.5177745,77.1959438,28.5177864,77.1959504,28.5178011,77.195951,28.5178169,77.1959455,28.517832,77.1961708,28.5179817,77.19619,28.5179732,77.1962113,28.5179708,77.1962323,28.5179747,77.1962506,28.5179845,77.1962642,28.5179991,77.1962715,28.5180169,77.1962717,28.5180357,77.1962647,28.5180536,77.1967582,28.5183941,77.196802,28.5183484,77.1968604,28.5183178,77.196927,28.5183057,77.1969945,28.5183134,77.1970553,28.51834,77.1971029,28.5183827,77.197132,28.5184367,77.1971393,28.5184961,77.1971242,28.5185544,77.1970882,28.518605,77.1975709,28.5189373,77.1975857,28.5189305,77.1976022,28.5189281,77.1976187,28.5189305,77.1976334,28.5189374,77.1976449,28.5189481,77.1976519,28.5189614,77.1976537,28.518976,77.1976501,28.5189904,77.1978982,28.5191577,77.1979149,28.5191517,77.197933,28.5191506,77.1979505,28.5191545,77.1979658,28.519163,77.1979773,28.5191753,77.1979838,28.5191901,77.1979848,28.519206,77.19798,28.5192213,77.19822,28.5193875,77.1982354,28.5193794,77.1982529,28.5193759,77.1982708,28.5193775,77.1982872,28.5193838,77.1983005,28.5193944,77.1983094,28.5194081,77.1983129,28.5194236,77.1983108,28.5194392,77.1983032,28.5194535,77.1985392,28.5196184,77.198558,28.5196097,77.1985791,28.5196069,77.1986001,28.5196103,77.1986185,28.5196197,77.1986324,28.5196339,77.1986401,28.5196514,77.1986408,28.5196701,77.1986344,28.519688,77.1988745,28.5198577,77.1988864,28.519846,77.1989019,28.5198384,77.1989195,28.5198357,77.1989371,28.5198383,77.1989527,28.5198458,77.1989646,28.5198575,77.1989715,28.5198719,77.1989726,28.5198875,77.1989678,28.5199026,77.1989577,28.5199154,77.1991803,28.5200756,77.1991943,28.5200646,77.1992117,28.5200583,77.1992304,28.5200576,77.1992484,28.5200624,77.1992635,28.5200722,77.199274,28.520086,77.1992786,28.520102,77.1992768,28.5201184,77.1992688,28.5201334,77.199533,28.5203219,77.1996364,28.5202288,77.199665,28.5202494,77.1995927,28.5203168,77.1996106,28.5203258,77.1996246,28.5203392,77.1996333,28.5203556,77.1996359,28.5203736,77.1996322,28.5203914,77.1997194,28.5204551,77.1997314,28.5204497,77.1997448,28.5204481,77.1997581,28.5204505,77.1997697,28.5204565,77.1997785,28.5204656,77.1997833,28.5204766,77.1997838,28.5204885,77.1997797,28.5204999",way/632857889,,,,,fort,Wall of Qila Rai Pithora,,,,,,,,,,,,,,,,,,,yes,,,,,,city_wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1802157,28.5232195,77.1816507,28.523104,77.1816775,28.5231723,77.1801864,28.5232965,77.1796417,28.5247301,77.1791992,28.5255761,77.1787673,28.5271173,77.1788102,28.5281047,77.1796712,28.5298674,77.179918,28.5301737,77.1808326,28.5306215,77.1814013,28.531081,77.1815541,28.5310975,77.1817875,28.5309773,77.1821415,28.530916,77.1826056,28.5309631,77.1829757,28.5310433,77.1836168,28.5307817,77.1836382,28.5305696,77.1834075,28.5301313,77.1835497,28.5295705,77.1836597,28.529594,77.1835189,28.5301572,77.1835873,28.5302998,77.1836073,28.5302998,77.1836264,28.5303052,77.1836427,28.5303154,77.1836547,28.5303295,77.1836612,28.5303461,77.1836617,28.5303637,77.1836561,28.5303806,77.1836449,28.5303952,77.18372,28.5305484,77.1837417,28.5305558,77.1837596,28.5305687,77.183772,28.530586,77.1837777,28.5306057,77.183776,28.5306261,77.1837671,28.5306449,77.183752,28.5306604,77.1837321,28.5306709,77.1837106,28.5308182,77.1837194,28.5308582,77.1837126,28.5308985,77.183691,28.5309345,77.183657,28.5309622,77.1836145,28.5309785,77.1835683,28.5309815,77.1835235,28.5309709,77.1834853,28.5309478,77.1830133,28.531134,77.1830113,28.5311507,77.1830034,28.531166,77.1829903,28.5311782,77.1829734,28.5311861,77.1829545,28.5311888,77.1829357,28.531186,77.1829188,28.5311781,77.1829058,28.5311658,77.1828979,28.5311505,77.1826954,28.5311022,77.1826818,28.5311144,77.1826645,28.5311223,77.1826453,28.5311249,77.1826261,28.5311221,77.1826088,28.5311142,77.1825953,28.5311019,77.1825869,28.5310865,77.1825844,28.5310695,77.1825881,28.5310527,77.1821107,28.5309961,77.1821017,28.5310166,77.1820855,28.5310334,77.182064,28.5310445,77.1820394,28.5310488,77.1820147,28.5310457,77.1819925,28.5310356,77.1819752,28.5310197,77.1818532,28.5310739,77.1818579,28.5310925,77.1818553,28.5311115,77.1818456,28.5311285,77.18183,28.5311418,77.1818103,28.5311498,77.1817887,28.5311515,77.1817676,28.5311469,77.1817496,28.5311363,77.1817365,28.531121,77.1815743,28.5311682,77.1815673,28.5311889,77.1815531,28.5312065,77.1815332,28.5312192,77.1815097,28.5312256,77.1814851,28.5312251,77.181462,28.5312176,77.1814429,28.5312039,77.1814298,28.5311856,77.1814241,28.5311646,77.1812645,28.5310763,77.1812458,28.5310828,77.1812258,28.5310841,77.1812062,28.53108,77.181189,28.5310709,77.1811757,28.5310577,77.1811675,28.5310416,77.1811653,28.531024,77.1811692,28.5310067,77.1809989,28.5308606,77.1809822,28.5308686,77.1809635,28.5308715,77.1809446,28.5308692,77.1809275,28.5308619,77.1809139,28.5308503,77.180905,28.5308355,77.1809018,28.5308191,77.1809046,28.5308025,77.1809131,28.5307876,77.1807414,28.530665,77.1807207,28.5306758,77.1806972,28.53068,77.1806733,28.5306772,77.1806518,28.5306678,77.180635,28.5306527,77.1806247,28.5306336,77.1806221,28.5306126,77.1806274,28.530592,77.1804316,28.5305013,77.1804213,28.5305163,77.1804059,28.5305275,77.1803872,28.5305336,77.1803672,28.5305339,77.1803483,28.5305283,77.1803325,28.5305176,77.1803216,28.5305028,77.180317,28.5304857,77.180319,28.5304683,77.1801245,28.5303681,77.1801088,28.5303796,77.1800897,28.5303858,77.1800693,28.5303862,77.1800498,28.5303808,77.1800335,28.53037,77.1800222,28.5303551,77.180017,28.5303377,77.1800186,28.5303198,77.1798415,28.5302161,77.1798139,28.5302236,77.1797849,28.530223,77.1797576,28.5302145,77.1797348,28.5301989,77.1797186,28.5301779,77.1797107,28.5301534,77.179712,28.530128,77.1797222,28.5301042,77.1796162,28.5299404,77.1795917,28.5299424,77.1795677,28.5299375,77.1795467,28.5299262,77.1795308,28.5299096,77.1795217,28.5298894,77.1795203,28.5298678,77.1795268,28.5298469,77.1795405,28.5298289,77.1795599,28.5298155,77.1794768,28.5296235,77.1794538,28.5296231,77.1794323,28.5296159,77.179415,28.5296026,77.1794038,28.529585,77.1794001,28.5295651,77.1794044,28.5295453,77.1794161,28.5295279,77.1794339,28.5295151,77.178711,28.5280929,77.1786788,28.5271762,77.1786582,28.5271712,77.1786405,28.5271607,77.1786275,28.5271457,77.1786207,28.5271279,77.1786207,28.5271091,77.1786275,28.5270913,77.1786405,28.5270763,77.1786582,28.5270658,77.1786788,28.5270607,77.1787432,28.5268086,77.1787294,28.5268035,77.1787181,28.5267949,77.1787105,28.5267836,77.1787072,28.5267708,77.1787087,28.5267577,77.1787148,28.5267457,77.1787248,28.526736,77.1787378,28.5267295,77.1787525,28.5267269,77.1787673,28.5267285,77.1788451,28.5264622,77.1788312,28.5264574,77.1788198,28.5264488,77.1788122,28.5264375,77.1788093,28.5264245,77.1788113,28.5264115,77.1788181,28.5263998,77.1788288,28.5263906,77.1788424,28.5263851,77.1788573,28.5263837,77.1788719,28.5263868,77.1789309,28.5261865,77.1789147,28.5261756,77.1789033,28.5261607,77.178898,28.5261435,77.1788992,28.5261256,77.1789069,28.526109,77.1789202,28.5260955,77.1789378,28.5260864,77.1789578,28.5260828,77.1790168,28.5258825,77.179002,28.5258729,77.1789916,28.5258597,77.1789867,28.5258442,77.1789878,28.5258282,77.1789948,28.5258133,77.179007,28.5258013,77.1790229,28.5257934,77.1790409,28.5257905,77.1790999,28.5255808,77.1790838,28.5255786,77.1790694,28.5255718,77.1790583,28.5255613,77.1790518,28.5255482,77.1790506,28.5255339,77.1790548,28.52552,77.1790639,28.5255081,77.1790769,28.5254996,77.1790925,28.5254952,77.1791088,28.5254956,77.1791241,28.5255007,77.1792273,28.5252862,77.17921,28.5252785,77.1791963,28.5252663,77.1791877,28.525251,77.1791851,28.5252341,77.1791886,28.5252173,77.179198,28.5252024,77.1792123,28.5251908,77.17923,28.5251837,77.1792493,28.5251819,77.1792683,28.5251856,77.179285,28.5251943,77.1793909,28.5250034,77.179377,28.5249927,77.1793679,28.5249785,77.1793644,28.5249625,77.179367,28.5249464,77.1793754,28.5249318,77.1793886,28.5249205,77.1794054,28.5249135,77.1794238,28.5249116,77.1794419,28.5249151,77.1795237,28.5247195,77.1795091,28.5247121,77.1794982,28.5247008,77.1794923,28.5246869,77.1794921,28.5246721,77.1794976,28.5246582,77.1795082,28.5246467,77.1795226,28.524639,77.1795391,28.5246361,77.1795558,28.5246382,77.1795706,28.5246452,77.1796028,28.5244979,77.1796538,28.5244414,77.1797155,28.5243294,77.1801017,28.523309,77.1800883,28.5232958,77.1800802,28.5232796,77.1800784,28.523262,77.1800829,28.5232447,77.1800933,28.5232296,77.1801086,28.523218,77.1801272,28.5232113,77.1801473,28.52321,77.1802157,28.5232195",way/632926842,,,,,,Wall of Qila Lal Kot,,,,,,,,,,,,,,,,,,,yes,,,,,,city_wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1831366,28.5153456,77.1836168,28.5152725,77.1841022,28.5152443,77.1841291,28.5158523,77.1842927,28.5164462,77.1834129,28.5164227,77.1834129,28.5163378,77.1829355,28.5163119,77.1831366,28.5157863,77.1831796,28.5157816,77.1831366,28.5153456",way/632926875,place_of_worship,,,,,,,,,,,,,,,jain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2163831,28.5867546,77.2163707,28.5865379,77.2168467,28.5865073,77.2168542,28.5867283,77.2163831,28.5867546",way/636796172,place_of_worship,,,,yes,Balaji Temple,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1690307,28.67281,77.1689733,28.6729007,77.1688814,28.6728637,77.168935,28.6727663,77.1690307,28.67281",way/637899365,place_of_worship,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.167591,28.6719822,77.1675147,28.671853,77.167602,28.6717908,77.1677438,28.6719152,77.167591,28.6719822",way/637903351,place_of_worship,,,,yes,,,,,,,,,,,muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1664922,28.6714489,77.166381,28.6712514,77.1665193,28.6711943,77.1666305,28.6713871,77.1664922,28.6714489",way/637903353,place_of_worship,,,,yes,,,,,,,,,,,muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1669314,28.6720991,77.1670892,28.6720412,77.1671359,28.6721514,77.1669861,28.672205,77.1669314,28.6720991",way/637903354,place_of_worship,,,,yes,,,,,,,,,,,sikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2325488,28.5711508,77.2323235,28.5706891,77.233053,28.5703829,77.2332676,28.570854,77.2325488,28.5711508",way/646941208,place_of_worship,,,,yes,Jain Temple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2664621,28.5054582,77.2664213,28.5054685,77.2663789,28.5054662,77.2663398,28.5054517,77.2663084,28.5054265,77.2662882,28.5053937,77.2662816,28.5053568,77.2662893,28.5053201,77.2663104,28.5052877,77.2663426,28.5052634,77.2663821,28.5052498,77.2664246,28.5052485,77.2665721,28.5052744,77.2666982,28.5051495,77.2667733,28.5051047,77.2667591,28.5050937,77.2667497,28.5050793,77.2667463,28.505063,77.2667492,28.5050466,77.266758,28.5050319,77.2667719,28.5050206,77.2667892,28.5050139,77.266808,28.5050126,77.2668263,28.5050168,77.266842,28.5050261,77.2668534,28.5050394,77.2668591,28.5050552,77.2670871,28.5050151,77.2670816,28.5049988,77.2670827,28.5049818,77.2670902,28.5049661,77.2671032,28.5049535,77.2671203,28.5049455,77.2671394,28.504943,77.2671584,28.5049462,77.2671751,28.5049549,77.2671875,28.504968,77.2671942,28.504984,77.2671944,28.505001,77.2675592,28.504968,77.2675578,28.5049472,77.267564,28.5049272,77.2675773,28.50491,77.267596,28.5048974,77.2676184,28.5048908,77.2676421,28.5048908,77.2676644,28.5048974,77.2676832,28.50491,77.2676964,28.5049272,77.2677027,28.5049472,77.2677013,28.504968,77.2681841,28.5048996,77.2683424,28.5049138,77.2686213,28.5050128,77.2686964,28.505001,77.2687173,28.5049926,77.2687401,28.5049908,77.2687624,28.5049958,77.2687814,28.5050071,77.2687951,28.5050233,77.2688017,28.5050426,77.2688007,28.5050627,77.268792,28.5050814,77.2687768,28.5050965,77.2687566,28.5051062,77.268734,28.5051094,77.2686535,28.5051212,77.2686776,28.505265,77.2687635,28.5052555,77.2687866,28.5052544,77.268809,28.5052598,77.2688283,28.5052711,77.2688425,28.5052872,77.2688502,28.5053064,77.2688506,28.5053268,77.2688437,28.5053462,77.2688302,28.5053627,77.2688114,28.5053747,77.2687893,28.5053808,77.2687662,28.5053805,77.2687259,28.5056939,77.2687535,28.5057018,77.2687765,28.5057173,77.2687921,28.5057388,77.2687985,28.5057637,77.2687949,28.505789,77.2687817,28.5058117,77.2687606,28.5058292,77.2687339,28.5058393,77.268705,28.5058409,77.2686771,28.5058338,77.2686537,28.5058188,77.2686374,28.5057977,77.2682592,28.5059297,77.2682767,28.5059547,77.2682841,28.5059834,77.2682805,28.5060126,77.2682665,28.5060393,77.2682434,28.5060606,77.2682137,28.5060742,77.2681806,28.5060787,77.2681477,28.5060736,77.2681184,28.5060594,77.2680958,28.5060377,77.2680824,28.5060108,77.2680795,28.5059815,77.2677979,28.5060263,77.2678381,28.5062054,77.2673553,28.5062879,77.2673097,28.5060829,77.2673285,28.5060027,77.2671086,28.5059509,77.2670948,28.5059749,77.2670728,28.5059938,77.2670452,28.5060054,77.2670147,28.5060086,77.2669848,28.5060029,77.2669585,28.505989,77.2669387,28.5059684,77.2669275,28.5059433,77.2669262,28.5059164,77.2669348,28.5058906,77.2669525,28.5058685,77.2669773,28.5058527,77.2670066,28.5058448,77.2669074,28.5056539,77.2668894,28.5056644,77.2668686,28.5056694,77.2668471,28.5056684,77.266827,28.5056614,77.2668105,28.5056493,77.2667991,28.5056332,77.2667941,28.5056147,77.266796,28.5055959,77.2668045,28.5055785,77.2668189,28.5055643,77.2665721,28.5054252,77.2664621,28.5054582",way/648053885,,,,,,,,,,,,,,,,,,,,,,,,,fort,,,,,,city_wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2836832,28.6319327,77.283709,28.6318435,77.2837641,28.6318571,77.2837391,28.6319568,77.2836832,28.6319327",way/653235984,place_of_worship,,,,temple,Kali Bari Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.193954,28.5886928,77.1940693,28.5886434,77.1941114,28.588719,77.1939961,28.5887685,77.193954,28.5886928",way/661138655,place_of_worship,,,,yes,,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
